8.21426e-05	-0.00181491	-0.00327021	-0.00392458	-0.00361791	-0.00242549	-0.00063923	0.00130419	0.00292735	0.00383441	0.00380232	0.0165792	-0.129058	-0.243098	-0.297618	-0.279272	-0.19255	-0.0586845	0.0895485	0.215857	0.289316	0.291941	3.68389e-312	0.000434529	0.000231605	2.23919e-05	-0.000158021	-0.000312037	-0.000388875	-0.000238833	-0.000231028	-3.9436e-05	8.93119e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641729	-0.18551	-0.290568	-0.381723	-0.469273	-0.566606	-0.661878	-0.740156	-0.814315	-0.898775	-0.978325	-0.000516275	-0.00138868	-0.00188657	-0.00198659	-0.00174189	-0.00116717	-0.000472474	7.91476e-05	0.000438001	0.000548784	0.000389257	0.044	
0.00010567	-0.00211728	-0.00382523	-0.0045963	-0.00424181	-0.00284884	-0.000758376	0.00151861	0.00342254	0.00448932	0.00445649	0.0180846	-0.127695	-0.242211	-0.297425	-0.279819	-0.193703	-0.0601626	0.0881081	0.214807	0.288914	0.292284	3.68389e-312	0.000452672	0.000241964	2.42488e-05	-0.000163812	-0.000324669	-0.000405363	-0.000249487	-0.000242337	-4.30527e-05	9.13274e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641721	-0.185508	-0.290566	-0.381721	-0.46927	-0.566603	-0.661874	-0.740151	-0.81431	-0.89877	-0.978319	-0.000605158	-0.00162834	-0.0022134	-0.00233246	-0.00204751	-0.00137559	-0.000562368	8.41011e-05	0.000505361	0.000636534	0.000450984	0.048	
0.000132806	-0.00242801	-0.00439866	-0.00529195	-0.00488929	-0.00328966	-0.000884596	0.00173811	0.00393368	0.00516717	0.00513497	0.0195896	-0.126329	-0.241318	-0.297224	-0.280359	-0.194853	-0.0616392	0.0866656	0.213752	0.288504	0.29262	3.68389e-312	0.000467328	0.000250537	2.60222e-05	-0.00016825	-0.000334757	-0.000418753	-0.000258295	-0.000251967	-4.656e-05	9.24468e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641712	-0.185505	-0.290563	-0.381718	-0.469267	-0.566598	-0.661869	-0.740145	-0.814304	-0.898763	-0.978313	-0.000697359	-0.00187711	-0.002553	-0.00269234	-0.0023662	-0.00159395	-0.000658086	8.67365e-05	0.000572914	0.000725618	0.000513492	0.052	
0.000163666	-0.00274505	-0.00498698	-0.00600741	-0.00555666	-0.00374557	-0.00101742	0.00196114	0.00445758	0.00586391	0.00583382	0.0210941	-0.12496	-0.240419	-0.297016	-0.280892	-0.195997	-0.0631142	0.0852208	0.212691	0.288087	0.292949	3.68389e-312	0.00047907	0.000257617	2.77247e-05	-0.00017156	-0.000342719	-0.000429552	-0.000265559	-0.000260192	-4.99734e-05	9.28191e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641701	-0.185503	-0.290559	-0.381714	-0.469263	-0.566594	-0.661863	-0.740138	-0.814296	-0.898755	-0.978305	-0.000792345	-0.00213357	-0.00290349	-0.00306428	-0.00269627	-0.0018212	-0.000759319	8.67906e-05	0.000640039	0.000815328	0.000576264	0.056	
0.000198349	-0.00306665	-0.00558722	-0.00673923	-0.00624082	-0.00421458	-0.00115645	0.0021864	0.00499156	0.00657614	0.00654977	0.022598	-0.123587	-0.239514	-0.2968	-0.281418	-0.197136	-0.0645876	0.0837739	0.211625	0.287662	0.29327	3.68389e-312	0.00048839	0.000263453	2.93675e-05	-0.000173932	-0.000348915	-0.000438199	-0.000271539	-0.000267248	-5.33069e-05	9.25721e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641688	-0.185499	-0.290555	-0.38171	-0.469258	-0.566588	-0.661856	-0.74013	-0.814287	-0.898746	-0.978295	-0.000889674	-0.00239655	-0.00326327	-0.00344663	-0.00303633	-0.00205647	-0.000865812	8.40425e-05	0.000706217	0.000905073	0.000638871	0.06	
0.00023694	-0.00339138	-0.00619695	-0.00748457	-0.0069392	-0.00469504	-0.00130136	0.00241281	0.00553341	0.00730105	0.0072801	0.0241014	-0.122212	-0.238603	-0.296576	-0.281937	-0.19827	-0.0660594	0.0823249	0.210553	0.287231	0.293584	3.68389e-312	0.000495707	0.000268261	3.09594e-05	-0.000175529	-0.000353647	-0.000445059	-0.000276452	-0.000273327	-5.65661e-05	9.18197e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641674	-0.185496	-0.290551	-0.381705	-0.469253	-0.566582	-0.661848	-0.74012	-0.814277	-0.898736	-0.978285	-0.000988977	-0.00266505	-0.00363104	-0.00383804	-0.00338523	-0.00229904	-0.00097736	7.82995e-05	0.000771008	0.00099435	0.000700946	0.064	
0.000279511	-0.00371806	-0.00681415	-0.00824106	-0.00764969	-0.00518561	-0.00145189	0.00263948	0.00608131	0.00803633	0.00802257	0.0256042	-0.120833	-0.237686	-0.296345	-0.282449	-0.199399	-0.0675295	0.0808738	0.209476	0.286792	0.293891	3.68389e-312	0.000501366	0.000272215	3.25044e-05	-0.000176489	-0.000357173	-0.000450449	-0.000280483	-0.000278599	-5.976e-05	9.06541e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641657	-0.185491	-0.290545	-0.381699	-0.469247	-0.566575	-0.661839	-0.74011	-0.814266	-0.898725	-0.978273	-0.00108995	-0.00293828	-0.00400571	-0.00423739	-0.00374202	-0.00254832	-0.0010938	6.94022e-05	0.000834047	0.00108275	0.000762184	0.068	
0.000326126	-0.00404569	-0.00743714	-0.00900675	-0.00837054	-0.00568515	-0.00160782	0.00286567	0.00663373	0.00878005	0.00877532	0.0271063	-0.119451	-0.236763	-0.296107	-0.282954	-0.200523	-0.0689979	0.0794206	0.208394	0.286346	0.29419	3.68389e-312	0.000505659	0.00027546	3.40048e-05	-0.000176932	-0.000359709	-0.000454629	-0.000283786	-0.0002832	-6.28948e-05	8.91532e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641639	-0.185487	-0.29054	-0.381693	-0.469241	-0.566567	-0.661828	-0.740098	-0.814253	-0.898712	-0.97826	-0.00119235	-0.00321556	-0.00438638	-0.00464375	-0.0041059	-0.00280383	-0.00121498	5.72169e-05	0.000895033	0.00116992	0.000822334	0.072	
0.000376841	-0.00437347	-0.00806455	-0.00978005	-0.0091003	-0.00619275	-0.00176897	0.00309077	0.00718943	0.00953064	0.00953683	0.0286078	-0.118067	-0.235834	-0.295861	-0.283451	-0.201642	-0.0704646	0.0779654	0.207307	0.285892	0.294481	3.68389e-312	0.000508823	0.000278117	3.54628e-05	-0.000176952	-0.000361434	-0.000457819	-0.000286492	-0.00028725	-6.59787e-05	8.73791e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641619	-0.185482	-0.290533	-0.381687	-0.469234	-0.566558	-0.661817	-0.740085	-0.814239	-0.898698	-0.978246	-0.00129596	-0.00349635	-0.00477232	-0.00505636	-0.00447625	-0.00306516	-0.00134081	4.16352e-05	0.000953718	0.00125559	0.000881194	0.076	
0.000431703	-0.00470072	-0.00869523	-0.0105596	-0.0098378	-0.00670764	-0.0019352	0.00331427	0.00774738	0.0102868	0.0103058	0.0301085	-0.116679	-0.234899	-0.295608	-0.283941	-0.202756	-0.0719295	0.0765083	0.206214	0.285432	0.294765	3.68389e-312	0.000511059	0.000280287	3.68808e-05	-0.00017663	-0.000362494	-0.000460202	-0.000288708	-0.000290844	-6.90172e-05	8.53844e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641597	-0.185476	-0.290526	-0.381679	-0.469226	-0.566548	-0.661805	-0.740071	-0.814224	-0.898682	-0.97823	-0.00140061	-0.00378018	-0.00516291	-0.0054746	-0.00485251	-0.00333199	-0.00147118	2.25664e-05	0.0010099	0.00133952	0.000938596	0.08	
0.000490758	-0.00502688	-0.00932825	-0.0113444	-0.010582	-0.0072292	-0.00210638	0.00353575	0.00830672	0.0110474	0.0110813	0.0316085	-0.115288	-0.233958	-0.295347	-0.284425	-0.203865	-0.0733925	0.0750493	0.205116	0.284964	0.295042	3.68389e-312	0.000512529	0.000282051	3.82597e-05	-0.000176033	-0.000363011	-0.000461928	-0.00029052	-0.000294062	-7.20134e-05	8.32143e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641573	-0.18547	-0.290518	-0.381671	-0.469217	-0.566538	-0.661792	-0.740055	-0.814207	-0.898665	-0.978213	-0.00150617	-0.00406668	-0.00555767	-0.00589794	-0.00523425	-0.00360403	-0.00160602	-6.3503e-08	0.0010634	0.00142153	0.000994404	0.084	
0.000554044	-0.0053515	-0.00996282	-0.0121334	-0.0113322	-0.00775693	-0.00228244	0.00375485	0.00886675	0.0118116	0.0118624	0.0331076	-0.113894	-0.233011	-0.295079	-0.284901	-0.204969	-0.0748537	0.0735883	0.204013	0.284489	0.295311	3.68389e-312	0.000513369	0.000283477	3.95991e-05	-0.000175217	-0.000363086	-0.000463122	-0.000292002	-0.000296967	-7.49676e-05	8.0908e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641547	-0.185463	-0.29051	-0.381662	-0.469208	-0.566527	-0.661778	-0.740039	-0.814189	-0.898647	-0.978194	-0.00161251	-0.00435555	-0.00595616	-0.00632596	-0.0056211	-0.00388106	-0.00174526	-2.63136e-05	0.0011141	0.00150146	0.00104851	0.088	
0.000621596	-0.00567419	-0.0105983	-0.0129259	-0.0120877	-0.0082904	-0.00246329	0.00397129	0.00942687	0.0125787	0.0126484	0.034606	-0.112498	-0.232058	-0.294803	-0.285369	-0.206067	-0.076313	0.0721255	0.202905	0.284007	0.295573	3.68389e-312	0.000513707	0.000284637	4.09162e-05	-0.00017421	-0.000362787	-0.000463863	-0.000293199	-0.000299595	-7.78647e-05	7.85117e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.064152	-0.185456	-0.290501	-0.381653	-0.469198	-0.566515	-0.661763	-0.740021	-0.81417	-0.898627	-0.978174	-0.00171954	-0.00464652	-0.00635806	-0.00675831	-0.00601279	-0.00416293	-0.00188888	-5.62666e-05	0.00116185	0.00157915	0.00110078	0.092	
0.000693449	-0.00599463	-0.0112342	-0.0137214	-0.0128479	-0.00882925	-0.00264887	0.00418482	0.00998661	0.013348	0.0134386	0.0361034	-0.111099	-0.2311	-0.29452	-0.285831	-0.207161	-0.0777704	0.0706608	0.201792	0.283517	0.295828	3.68389e-312	0.000513638	0.000285584	4.22206e-05	-0.000173042	-0.000362175	-0.000464224	-0.000294153	-0.000301977	-8.06953e-05	7.60612e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.064149	-0.185449	-0.290491	-0.381643	-0.469188	-0.566502	-0.661746	-0.740002	-0.81415	-0.898607	-0.978153	-0.00182719	-0.00493941	-0.00676311	-0.00719473	-0.0064091	-0.00444951	-0.00203687	-9.00063e-05	0.00120649	0.00165444	0.0011511	0.096	
0.000769631	-0.00631255	-0.01187	-0.0145193	-0.0136124	-0.00937322	-0.00283914	0.00439523	0.0105456	0.014119	0.0142328	0.0376	-0.109696	-0.230135	-0.294229	-0.286285	-0.208249	-0.0792259	0.0691944	0.200673	0.283021	0.296075	3.68389e-312	0.000513228	0.000286358	4.35198e-05	-0.000171737	-0.000361308	-0.000464277	-0.000294912	-0.000304161	-8.34721e-05	7.35679e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641458	-0.18544	-0.290481	-0.381632	-0.469176	-0.566488	-0.661729	-0.739982	-0.814128	-0.898584	-0.978131	-0.00193539	-0.00523404	-0.00717106	-0.00763499	-0.00680982	-0.00474068	-0.00218922	-0.000127579	0.00124795	0.00172724	0.00119938	0.1	
0.00085017	-0.00662773	-0.0125053	-0.0153191	-0.0143808	-0.00992206	-0.00303407	0.00460236	0.0111034	0.0148913	0.0150303	0.0390956	-0.108292	-0.229165	-0.293931	-0.286732	-0.209332	-0.0806793	0.0677262	0.19955	0.282517	0.296314	3.68389e-312	0.00051253	0.000286991	4.48208e-05	-0.000170314	-0.000360233	-0.000464072	-0.000295508	-0.00030618	-8.61988e-05	7.10487e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641424	-0.185432	-0.29047	-0.381621	-0.469164	-0.566473	-0.66171	-0.73996	-0.814104	-0.898561	-0.978107	-0.00204408	-0.00553025	-0.00758173	-0.00807887	-0.00721479	-0.00503634	-0.00234587	-0.000169001	0.00128618	0.00179749	0.0012456	0.104	
0.000935094	-0.00693997	-0.0131399	-0.0161205	-0.0151527	-0.0104756	-0.00323363	0.00480604	0.0116598	0.0156646	0.0158309	0.0405902	-0.106884	-0.228189	-0.293626	-0.287172	-0.210409	-0.0821307	0.0662564	0.198422	0.282006	0.296546	3.68389e-312	0.000511605	0.000287526	4.61454e-05	-0.000168775	-0.000358975	-0.000463623	-0.000295955	-0.000308038	-8.88571e-05	6.85367e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641389	-0.185422	-0.290458	-0.381608	-0.469151	-0.566458	-0.661691	-0.739937	-0.81408	-0.898536	-0.978081	-0.00215322	-0.00582793	-0.00799495	-0.00852622	-0.00762386	-0.00533639	-0.00250683	-0.000214309	0.0013211	0.00186512	0.0012897	0.108	
0.00102443	-0.00724912	-0.0137735	-0.0169233	-0.015928	-0.0110336	-0.00343779	0.00500617	0.0122145	0.0164386	0.0166344	0.0420837	-0.105474	-0.227207	-0.293313	-0.287605	-0.211481	-0.08358	0.0647848	0.197288	0.281488	0.29677	3.68389e-312	0.00051049	0.000287985	4.74978e-05	-0.000167133	-0.000357562	-0.00046295	-0.000296261	-0.000309737	-9.14257e-05	6.60668e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641351	-0.185413	-0.290445	-0.381595	-0.469138	-0.566442	-0.66167	-0.739913	-0.814054	-0.898509	-0.978054	-0.00226278	-0.00612697	-0.00841059	-0.00897689	-0.00803692	-0.00564079	-0.00267206	-0.000263528	0.00135267	0.00193008	0.00133165	0.112	
0.00111819	-0.00755504	-0.0144059	-0.0177272	-0.0167064	-0.0115961	-0.00364655	0.00520262	0.0127674	0.017213	0.0174405	0.0435763	-0.104061	-0.22622	-0.292992	-0.28803	-0.212548	-0.0850272	0.0633116	0.196149	0.280963	0.296987	3.68389e-312	0.000509213	0.000288386	4.88825e-05	-0.000165396	-0.00035602	-0.000462069	-0.000296436	-0.000311273	-9.38823e-05	6.36736e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641311	-0.185402	-0.290432	-0.381582	-0.469123	-0.566424	-0.661649	-0.739888	-0.814027	-0.898481	-0.978026	-0.00237271	-0.0064273	-0.00882854	-0.00943078	-0.00845388	-0.00594946	-0.00284157	-0.00031668	0.00138085	0.00199232	0.00137142	0.116	
0.00121641	-0.0078576	-0.0150369	-0.0185319	-0.0174878	-0.0121628	-0.00385989	0.00539531	0.0133183	0.0179876	0.0182489	0.0450677	-0.102645	-0.225226	-0.292665	-0.288448	-0.21361	-0.0864722	0.0618368	0.195006	0.280431	0.297197	3.68389e-312	0.000507795	0.000288742	5.03033e-05	-0.000163572	-0.000354367	-0.000460993	-0.000296485	-0.000312645	-9.62062e-05	6.13894e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641269	-0.185392	-0.290419	-0.381567	-0.469108	-0.566406	-0.661626	-0.739861	-0.813998	-0.898452	-0.977996	-0.00248299	-0.00672883	-0.00924869	-0.00988777	-0.00887466	-0.00626236	-0.00301533	-0.000373774	0.00140562	0.00205182	0.001409	0.12	
0.00131911	-0.00815672	-0.0156662	-0.0193373	-0.0182719	-0.0127337	-0.00407782	0.00558416	0.013867	0.0187622	0.0190596	0.046558	-0.101227	-0.224227	-0.292329	-0.288859	-0.214666	-0.0879151	0.0603605	0.193858	0.279892	0.297399	3.68389e-312	0.000506254	0.000289064	5.17648e-05	-0.000161664	-0.000352617	-0.000459735	-0.000296415	-0.000313851	-9.83785e-05	5.9244e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641226	-0.18538	-0.290404	-0.381552	-0.469092	-0.566387	-0.661602	-0.739833	-0.813968	-0.898421	-0.977965	-0.00259359	-0.0070315	-0.00967096	-0.0103478	-0.00929916	-0.00657942	-0.00319332	-0.000434804	0.00142696	0.00210857	0.0014444	0.124	
0.00142631	-0.00845229	-0.0162939	-0.0201432	-0.0190587	-0.0133087	-0.00430032	0.00576909	0.0144134	0.0195367	0.0198724	0.0480471	-0.0998058	-0.223223	-0.291987	-0.289263	-0.215717	-0.0893557	0.0588826	0.192704	0.279345	0.297593	3.68389e-312	0.000504588	0.00028934	5.32445e-05	-0.0001597	-0.0003508	-0.000458414	-0.000296291	-0.000314964	-0.000100443	5.72166e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.064118	-0.185369	-0.290389	-0.381536	-0.469076	-0.566368	-0.661577	-0.739804	-0.813936	-0.898389	-0.977933	-0.00270449	-0.00733523	-0.0100952	-0.0108107	-0.00972726	-0.00690054	-0.00337543	-0.000499667	0.00144499	0.0021627	0.00147776	0.128	
0.00153802	-0.00874424	-0.0169197	-0.0209495	-0.019848	-0.0138878	-0.0045274	0.00595003	0.0149574	0.020311	0.0206871	0.0495349	-0.0983825	-0.222212	-0.291637	-0.289659	-0.216762	-0.0907941	0.0574032	0.191546	0.278792	0.29778	3.68389e-312	0.000502816	0.00028957	5.47307e-05	-0.000157698	-0.000348929	-0.000457073	-0.000296124	-0.000315978	-0.000102365	5.5358e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641132	-0.185356	-0.290373	-0.38152	-0.469058	-0.566347	-0.661551	-0.739773	-0.813904	-0.898356	-0.977899	-0.00281566	-0.00763995	-0.0105214	-0.0112764	-0.0101588	-0.00722558	-0.00356154	-0.000568262	0.0014598	0.00221432	0.00150922	0.132	
0.00165427	-0.0090325	-0.0175436	-0.0217561	-0.0206397	-0.0144709	-0.00475907	0.00612694	0.0154988	0.0210849	0.0215037	0.0510216	-0.0969567	-0.221197	-0.29128	-0.290048	-0.217802	-0.0922302	0.0559224	0.190383	0.278232	0.297959	3.68389e-312	0.000501008	0.000289802	5.62529e-05	-0.000155632	-0.000346977	-0.000455585	-0.000295815	-0.000316733	-0.000103967	5.38428e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0.0641082	-0.185343	-0.290356	-0.381502	-0.46904	-0.566325	-0.661524	-0.739742	-0.813869	-0.898321	-0.977863	-0.00292709	-0.00794562	-0.0109494	-0.0117448	-0.0105939	-0.00755458	-0.00375172	-0.000640664	0.00147131	0.00226334	0.00153868	0.136	
