2.224	          0   -0.173401   -0.173401   -0.216751   -0.260101   -0.260101    0.173401    0.173401    0.170453   0.0911222   0.0321659     1.30398  -0.0384692    0.724817   -0.288188    0.589093 -0.00885194    0.796353   -0.216524    -1.25078    0.697833     1.27902    -1.98307   -0.213767   -0.294534   -0.161072     1.93246	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.87752   2.87752    3.5969   4.31628   4.31628  -2.87752  -2.87752   -2.8286  -1.51214  -0.53378  -6.99924 -0.706378  -6.99562 -0.347005   -2.8414  0.151323  -6.76199  -3.43346   6.01429  -2.36704   -5.2773   6.14839   5.23396   3.63431   -1.5522  -6.99938
2.228	         0  -0.174507  -0.174507  -0.218134  -0.261761  -0.261761   0.174507   0.174507   0.171541  0.0917037  0.0323711    1.30708 -0.0374245   0.724713  -0.282712   0.586284  -0.010214   0.798809  -0.210375   -1.26749   0.693612    1.25448   -1.96598  -0.217652  -0.295216  -0.156517    1.93189	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0    2.8765    2.8765   3.59563   4.31475   4.31475   -2.8765   -2.8765   -2.8276   -1.5116 -0.533591  -6.99927  -0.70497   -6.9958 -0.437261  -2.84973  0.202803  -6.77132  -3.45747   6.05294  -2.38068   -4.7959   6.00825   5.26641   3.63432  -1.60855   -6.9994
2.232	         0  -0.175593  -0.175593  -0.219491  -0.263389  -0.263389   0.175593   0.175593   0.172608  0.0922739  0.0325724    1.30997 -0.0362143   0.724898  -0.277191    0.58108 -0.0127603   0.801534  -0.198457   -1.28068   0.689829    1.22707   -1.94745  -0.221546  -0.295881  -0.151984    1.93126	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.87511   2.87511   3.59389   4.31267   4.31267  -2.87511  -2.87511  -2.82623  -1.51087 -0.533333   -6.9993 -0.710581  -6.99596 -0.527914  -2.76179  0.299695  -6.78029  -3.59638   6.09008  -2.40949  -4.33338   5.80955    5.2995    3.6339  -1.66362  -6.99942
2.236	         0  -0.176656  -0.176656   -0.22082  -0.264984  -0.264984   0.176656   0.176656   0.173653  0.0928328  0.0327697    1.31275 -0.0349489   0.725202  -0.271625   0.578026 -0.0138626   0.803406  -0.192352   -1.29047   0.686287    1.19705   -1.92753   -0.22545  -0.296529  -0.147472    1.93056	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.87334   2.87334   3.59168   4.31002   4.31002  -2.87334  -2.87334   -2.8245  -1.50994 -0.533005  -6.99933 -0.718631  -6.99612 -0.618962  -2.76041  0.336603   -6.7889  -3.61932   6.12576  -2.44523  -3.88899    5.5564   5.33315   3.63308  -1.71749  -6.99945
2.24	         0  -0.177698  -0.177698  -0.222122  -0.266547  -0.266547   0.177698   0.177698   0.174677  0.0933802  0.0329629    1.31552 -0.0337427   0.725445  -0.266013    0.57275 -0.0162721   0.805911  -0.180569   -1.29581   0.680659    1.16254   -1.90206  -0.229344  -0.297161  -0.142961     1.9298	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0    2.8712    2.8712     3.589    4.3068    4.3068   -2.8712   -2.8712  -2.82239  -1.50882 -0.532608  -6.99936 -0.724517  -6.99627 -0.710408  -2.66987  0.424261  -6.79718  -3.75188   6.16004  -2.39553  -3.46203    5.0856   5.36668   3.63194  -1.77095  -6.99947
2.244	         0  -0.178718  -0.178718  -0.223397  -0.268076  -0.268076   0.178718   0.178718   0.175679  0.0939161  0.0331521    1.31852  -0.032879   0.725175  -0.260357   0.570008 -0.0176382   0.808469  -0.174536   -1.29789   0.676629    1.12706   -1.87802  -0.233247  -0.297777  -0.138472    1.92897	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.86868   2.86868   3.58585   4.30303   4.30303  -2.86868  -2.86868  -2.81992  -1.50749 -0.532141  -6.99938 -0.717084  -6.99571 -0.802255  -2.68115  0.468107  -6.80513  -3.77288   6.19297  -2.40889   -3.0518   4.67994   5.40073   3.63042  -1.82325  -6.99949
2.248	        0 -0.179715 -0.179715 -0.224644 -0.269573 -0.269573  0.179715  0.179715   0.17666 0.0944404 0.0333372   1.32143 -0.031976  0.724999 -0.254655  0.564882 -0.020108  0.811247 -0.162916  -1.29736  0.672953   1.08951  -1.85337 -0.237158 -0.298375 -0.134005   1.92808	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.86579   2.86579   3.58224   4.29868   4.29868  -2.86579  -2.86579  -2.81707  -1.50597 -0.531604  -6.99941 -0.711835  -6.99588 -0.894508  -2.59655  0.554481  -6.81278  -3.89942   6.22462   -2.4342  -2.65767   4.25678   5.43529    3.6285  -1.87439  -6.99951
2.252	         0  -0.180691  -0.180691  -0.225864  -0.271036  -0.271036   0.180691   0.180691   0.177619   0.094953  0.0335181    1.32426 -0.0310672   0.724862  -0.248909   0.561857 -0.0211637   0.813135  -0.156962    -1.2942   0.669068    1.05015   -1.82775  -0.241108  -0.298951  -0.129595    1.92712	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.86252   2.86252   3.57815   4.29378   4.29378  -2.86252  -2.86252  -2.81386  -1.50425 -0.530997  -6.99943 -0.707376  -6.99604 -0.987168  -2.59642   0.58243  -6.82012  -3.91844   6.25502  -2.44876  -2.27899    3.8154   5.47158   3.62606  -1.92296  -6.99953
2.256	         0  -0.181644  -0.181644  -0.227055  -0.272466  -0.272466   0.181644   0.181644   0.178556  0.0954539  0.0336949    1.32703 -0.0301607   0.724754  -0.243117    0.55665 -0.0234716   0.815667  -0.145512   -1.28851    0.66473    1.00918   -1.80107  -0.245071   -0.29951  -0.125216     1.9261	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.85887   2.85887   3.57359   4.28831   4.28831  -2.85887  -2.85887  -2.81027  -1.50234 -0.530321  -6.99945 -0.703358  -6.99619  -1.08024  -2.50872  0.659291  -6.82717  -4.03927   6.28423   -2.4433  -1.91515   3.39132   5.50855   3.62322  -1.97018  -6.99955
2.26	         0  -0.182574  -0.182574  -0.228218  -0.273862  -0.273862   0.182574   0.182574   0.179471  0.0959428  0.0338676     1.3299  -0.029441   0.724376   -0.23728   0.553939 -0.0247844   0.818225  -0.139638   -1.28053   0.659715   0.966879   -1.77336  -0.249093  -0.300046  -0.120918    1.92501	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.85485   2.85485   3.56856   4.28227   4.28227  -2.85485  -2.85485  -2.80632  -1.50022 -0.529574  -6.99947 -0.692454  -6.99109  -1.17372  -2.52124  0.694632  -6.83395  -4.05648   6.22708  -2.40952  -1.56558   2.98387   5.54793   3.61981  -2.01404  -6.99956
2.264	         0  -0.183482  -0.183482  -0.229353  -0.275223  -0.275223   0.183482   0.183482   0.180363  0.0964199  0.0340359    1.33262  -0.028624   0.724188  -0.231397   0.548882 -0.0271487   0.821025  -0.128355   -1.27051   0.653851   0.923519   -1.74465  -0.253169   -0.30056  -0.116698    1.92386	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.85045   2.85045   3.56306   4.27567   4.27567  -2.85045  -2.85045  -2.80199  -1.49791 -0.528758  -6.99949 -0.686117  -6.99144  -1.26762  -2.43933  0.770749  -6.84046   -4.1719   6.08818  -2.34149  -1.22972    2.5924   5.58948   3.61588  -2.05479  -6.99958
2.268	         0  -0.184367  -0.184367  -0.230459  -0.276551  -0.276551   0.184367   0.184367   0.181233  0.0968849  0.0342001    1.33526  -0.027779   0.724079   -0.22547   0.545878 -0.0281484   0.822918  -0.122558   -1.25859   0.647121   0.879122   -1.71496  -0.257295  -0.301052  -0.112551    1.92264	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.84567   2.84567   3.55709   4.26851   4.26851  -2.84567  -2.84567  -2.79729   -1.4954 -0.527872  -6.99951 -0.681453  -6.99178  -1.36193  -2.43991  0.790763  -6.84671  -4.18755   5.87565  -2.23954  -0.90703   2.21627   5.63299   3.61147  -2.09268   -6.9996
2.272	        0 -0.185229 -0.185229 -0.231536 -0.277844 -0.277844  0.185229  0.185229   0.18208 0.0973379   0.03436   1.33782 -0.026927  0.724014 -0.219497  0.540736 -0.030354  0.825485  -0.11144  -1.24351  0.637127  0.833468  -1.68017 -0.261421  -0.30153 -0.108421   1.92135	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.84052   2.84052   3.55065   4.26077   4.26077  -2.84052  -2.84052  -2.79223  -1.49269 -0.526916  -6.99953 -0.677583   -6.9921  -1.45667  -2.35466  0.858139  -6.85272  -4.29783   5.54152  -2.00966 -0.596991    1.8549   5.67642   3.60683  -2.13005  -6.99961
2.276	         0  -0.186068  -0.186068  -0.232585  -0.279102  -0.279102   0.186068   0.186068   0.182905  0.0977787  0.0345156    1.34032 -0.0260835   0.723971  -0.213478   0.538047 -0.0316095   0.828038  -0.105719   -1.22947   0.630018   0.787793   -1.65157  -0.265595  -0.301988  -0.104363       1.92	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.83499   2.83499   3.54373   4.25248   4.25248  -2.83499  -2.83499  -2.78679  -1.48979  -0.52589  -6.99955  -0.67386  -6.99241  -1.55183  -2.36786  0.886115   -6.8585  -4.31215   5.25571  -1.89914 -0.299108   1.50769   5.72163   3.60176  -2.16474  -6.99963
2.28	         0  -0.186883  -0.186883  -0.233604  -0.280325  -0.280325   0.186883   0.186883   0.183706  0.0982072  0.0346669    1.34292 -0.0254261   0.723657  -0.207415   0.532934 -0.0337638   0.830623 -0.0947596   -1.21212   0.618141   0.741053    -1.6155  -0.269812  -0.302426  -0.100372    1.91859	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	         0    2.82908    2.82908    3.53635    4.24362    4.24362   -2.82908   -2.82908   -2.78098   -1.48668  -0.524794   -6.99957  -0.663246   -6.98966   -1.64742   -2.28349   0.949082   -6.86405   -4.41754    4.84445   -1.60136 -0.0129062     1.1741    5.76842    3.59631   -2.19698   -6.99964
2.284	         0  -0.187675  -0.187675  -0.234594  -0.281513  -0.281513   0.187675   0.187675   0.184485  0.0986234  0.0348138    1.34537 -0.0246727   0.723535  -0.201305   0.529774 -0.0345537   0.832167 -0.0891133   -1.19466   0.606509   0.694237   -1.58122  -0.274069  -0.302846 -0.0964466    1.91711	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.82279   2.82279   3.52849   4.23419   4.23419  -2.82279  -2.82279  -2.77481  -1.48338 -0.523628  -6.99959 -0.657105  -6.99006  -1.74344  -2.27778  0.956388  -6.86938  -4.43078    4.4383   -1.3203  0.262074  0.853589   5.81663    3.5905  -2.22694  -6.99966
2.288	         0  -0.188444  -0.188444  -0.235555  -0.282666  -0.282666   0.188444   0.188444    0.18524  0.0990273  0.0349563    1.34774 -0.0238915   0.723496   -0.19515   0.526188 -0.0355247    0.83416 -0.0826023   -1.17652    0.59395    0.64704   -1.54664  -0.278364  -0.303248 -0.0925833    1.91556	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.81613   2.81613   3.52017    4.2242    4.2242  -2.81613  -2.81613  -2.76826  -1.47988 -0.522393   -6.9996 -0.652604  -6.99045  -1.83989  -2.25417  0.970888   -6.8745  -4.47996   4.01449  -1.00896  0.526272  0.545646   5.86303   3.58437   -2.2548  -6.99967
2.292	         0  -0.189189  -0.189189  -0.236486  -0.283783  -0.283783   0.189189   0.189189   0.185973  0.0994187  0.0350945    1.35002 -0.0230976   0.723515   -0.18895   0.520431 -0.0375573   0.836166 -0.0708866   -1.15791   0.580093   0.599835   -1.51136  -0.282645  -0.303636 -0.0887243    1.91395	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0    2.8091    2.8091   3.51137   4.21365   4.21365   -2.8091   -2.8091  -2.76134  -1.47618 -0.521088  -6.99962 -0.649085  -6.99083  -1.93679  -2.14413   1.02725  -6.87942  -4.57877    3.5826 -0.694924   0.78011  0.249777   5.90761   3.57811  -2.28292  -6.99968
2.296	         0   -0.18991   -0.18991  -0.237387  -0.284865  -0.284865    0.18991    0.18991   0.186681  0.0997976  0.0352283    1.35239 -0.0224732   0.723289  -0.182703   0.517306 -0.0384755   0.837939  -0.065095   -1.13887   0.564952   0.552496   -1.47529  -0.286962  -0.304007 -0.0849277    1.91228	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	         0    2.80169    2.80169    3.50211    4.20253    4.20253   -2.80169   -2.80169   -2.75406   -1.47229  -0.519713   -6.99963  -0.639308   -6.99119   -2.03413   -2.14036    1.03806   -6.88415    -4.6008    3.16765  -0.393202      1.024 -0.0344913    5.95044    3.57154   -2.30897    -6.9997
2.3	         0  -0.190607  -0.190607  -0.238258   -0.28591   -0.28591   0.190607   0.190607   0.187366   0.100164  0.0353576     1.3546 -0.0217353    0.72329  -0.176411   0.513468  -0.039269   0.839532 -0.0585313   -1.11977   0.548387   0.505461   -1.43844  -0.291313   -0.30436 -0.0811903    1.91054	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0    2.7939    2.7939   3.49238   4.19085   4.19085   -2.7939   -2.7939   -2.7464  -1.46819 -0.518269  -6.99965 -0.634651  -6.99153  -2.13192  -2.10729   1.04387  -6.88869  -4.65482   2.76897  -0.10331   1.25832 -0.307613    5.9916   3.56469  -2.33314  -6.99971
2.304	         0   -0.19128   -0.19128    -0.2391   -0.28692   -0.28692    0.19128    0.19128   0.188028   0.100517  0.0354824    1.35671 -0.0209615    0.72339  -0.170073   0.507601 -0.0411957   0.841405  -0.046882   -1.10066   0.530483   0.458551   -1.40081  -0.295705  -0.304696 -0.0775221    1.90873	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.78574   2.78574   3.48217   4.17861   4.17861  -2.78574  -2.78574  -2.73838  -1.46391 -0.516755  -6.99966 -0.631887  -6.99186  -2.23017  -1.99363   1.09463  -6.89306  -4.74677   2.38593  0.175214   1.48345 -0.570025   6.03114   3.55756  -2.35509  -6.99972
2.308	         0  -0.191928  -0.191928  -0.239911  -0.287893  -0.287893   0.191928   0.191928   0.188666   0.100858  0.0356027    1.35875 -0.0201838   0.723537  -0.163689   0.504437 -0.0420594   0.843131 -0.0411595   -1.08113   0.509106     0.4121   -1.35817  -0.300086  -0.305018 -0.0738641    1.90686	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0    2.7772    2.7772    3.4715   4.16581   4.16581   -2.7772   -2.7772  -2.72999  -1.45942 -0.515171  -6.99967 -0.629691  -6.99218  -2.32887  -1.98922   1.10207  -6.89725  -4.76889    2.0179  0.442818   1.69976 -0.822148   6.06913   3.55029  -2.37722  -6.99973
2.312	         0  -0.192553  -0.192553  -0.240691  -0.288829  -0.288829   0.192553   0.192553    0.18928   0.101187  0.0357186    1.36073 -0.0194147   0.723711  -0.157258   0.500809 -0.0430138   0.845193 -0.0346836   -1.06278   0.487836   0.366402   -1.31786  -0.304518  -0.305321 -0.0702883    1.90493	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.76829   2.76829   3.46037   4.15244   4.15244  -2.76829  -2.76829  -2.72123  -1.45474 -0.513519  -6.99969 -0.627544  -6.99249  -2.42804  -1.96531   1.11315  -6.90128  -4.82223    1.6643  0.699929   1.90758  -1.06439   6.10563   3.54271  -2.39666  -6.99974
2.316	         0  -0.193153  -0.193153  -0.241441  -0.289729  -0.289729   0.193153   0.193153   0.189869   0.101502  0.0358299    1.36283 -0.0188474   0.723581  -0.150781   0.494796 -0.0447273   0.846799 -0.0232475   -1.04511   0.465518   0.321201   -1.27734  -0.308997  -0.305608 -0.0667904    1.90293	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.75901   2.75901   3.44877   4.13852   4.13852  -2.75901  -2.75901  -2.71211  -1.44986 -0.511797   -6.9997  -0.61779  -6.99278  -2.52767  -1.84649   1.15422  -6.90515  -4.90762   1.32457  0.946958   2.10726  -1.29712    6.1407   3.53486  -2.41365  -6.99975
2.32	         0  -0.193728  -0.193728  -0.242161  -0.290593  -0.290593   0.193728   0.193728   0.190435   0.101804  0.0359366    1.36478 -0.0181828   0.723658  -0.144258   0.491574 -0.0455007   0.848426 -0.0176304   -1.02842   0.441877   0.277017   -1.23612  -0.313519  -0.305878 -0.0633672    1.90086	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.74936   2.74936    3.4367   4.12404   4.12404  -2.74936  -2.74936  -2.70262  -1.44479 -0.510006  -6.99971 -0.612498  -6.99307  -2.62778   -1.8405   1.15713  -6.90887  -4.92853   1.02118    1.1843   2.29911  -1.52074   6.17439   3.52677  -2.42839  -6.99976
2.324	         0  -0.194279  -0.194279  -0.242849  -0.291419  -0.291419   0.194279   0.194279   0.190977   0.102094  0.0360388    1.36663 -0.0174898   0.723827  -0.137688   0.487915 -0.0463906   0.850461 -0.0112653   -1.01265   0.416989   0.233589    -1.1941  -0.318021  -0.306134 -0.0599446    1.89873	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.73933   2.73933   3.42416     4.109     4.109  -2.73933  -2.73933  -2.69276  -1.43952 -0.508146  -6.99972 -0.608795  -6.99334  -2.72838  -1.81616   1.16485  -6.91244  -4.98044  0.759991   1.41234   2.48343  -1.73558   6.20676   3.51858  -2.44387  -6.99977
2.328	          0   -0.194805   -0.194805   -0.243507   -0.292208   -0.292208    0.194805    0.194805    0.191494     0.10237   0.0361364     1.36842   -0.016793    0.724045   -0.131071    0.484057  -0.0473871    0.852585 -0.00443208    -0.99786    0.388945     0.19146     -1.1473   -0.322564   -0.306374  -0.0565957     1.89654	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.72893   2.72893   3.41117    4.0934    4.0934  -2.72893  -2.72893  -2.68254  -1.43406 -0.506217  -6.99973 -0.605664   -6.9936  -2.82945  -1.78349   1.17683  -6.91587  -5.05135  0.541493   1.63143   2.66053    -1.942   6.23787   3.51015  -2.45716  -6.99978
2.332	         0  -0.195307  -0.195307  -0.244133   -0.29296   -0.29296   0.195307   0.195307   0.191987   0.102634  0.0362294    1.37032 -0.0162969   0.723958  -0.124407   0.477959 -0.0491955   0.854395 0.00721885  -0.984705   0.361092    0.15052   -1.10243  -0.327145  -0.306598 -0.0533178    1.89428	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.71817   2.71817   3.39771   4.07725   4.07725  -2.71817  -2.71817  -2.67196   -1.4284  -0.50422  -6.99974 -0.594975  -6.99385  -2.93102  -1.66187   1.22088  -6.91917  -5.12776  0.390583   1.84194   2.83068  -2.14033   6.26775    3.5015  -2.46844  -6.99979
2.336	         0  -0.195783  -0.195783  -0.244729  -0.293675  -0.293675   0.195783   0.195783   0.192455   0.102884  0.0363178    1.37207 -0.0157041   0.724082  -0.117696   0.474262 -0.0495749   0.855203  0.0128199  -0.973492   0.332366   0.111802    -1.0572  -0.331763  -0.306805  -0.050109    1.89195	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.70703   2.70703   3.38379   4.06055   4.06055  -2.70703  -2.70703  -2.66101  -1.42255 -0.502154  -6.99975 -0.588732  -6.99409  -3.03309   -1.6377   1.20732  -6.92234  -5.15134  0.317319   2.04419   2.99416  -2.33088   6.29646   3.49264  -2.47782   -6.9998
2.34	         0  -0.196234  -0.196234  -0.245293  -0.294352  -0.294352   0.196234   0.196234   0.192898   0.103121  0.0364015    1.37373 -0.0150804   0.724305  -0.110937   0.469984 -0.0499258    0.85615  0.0191157  -0.964171   0.302719  0.0752374   -1.01115  -0.336413  -0.306997  -0.046966    1.88957	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.69553   2.69553   3.36941   4.04329   4.04329  -2.69553  -2.69553   -2.6497   -1.4165  -0.50002  -6.99976 -0.584192  -6.99432  -3.13567  -1.59003   1.19332  -6.92539  -5.20371  0.317418   2.23851   3.15124  -2.51396   6.32405   3.48359  -2.48548   -6.9998
2.344	         0  -0.196661  -0.196661  -0.245826  -0.294991  -0.294991   0.196661   0.196661   0.193317   0.103345  0.0364805    1.37533 -0.0144743   0.724543  -0.104131   0.465454 -0.0503207   0.857083  0.0258401  -0.956809    0.27035  0.0411567  -0.960183  -0.341033  -0.307176 -0.0438145    1.88711	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.68366   2.68366   3.35457   4.02548   4.02548  -2.68366  -2.68366  -2.63803  -1.41026 -0.497818  -6.99977 -0.579374  -6.99455  -3.23876  -1.53255   1.18174  -6.92831  -5.27347  0.391473   2.42521   3.30215  -2.68986   6.35055   3.47445  -2.49442  -6.99981
2.348	         0  -0.197061  -0.197061  -0.246327  -0.295592  -0.295592   0.197061   0.197061   0.193711   0.103556  0.0365549      1.377 -0.0140103   0.724574 -0.0972774   0.460791 -0.0507546   0.857991  0.0328185  -0.951616   0.238496 0.00965234  -0.910772  -0.345684  -0.307339 -0.0407296     1.8846	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.67142   2.67142   3.33927   4.00713   4.00713  -2.67142  -2.67142    -2.626  -1.40383 -0.495548  -6.99978 -0.569356  -6.99476  -3.34236  -1.47031   1.17232  -6.93112  -5.34117  0.545633   2.60459   3.44714  -2.85886   6.37602   3.46512   -2.5016  -6.99982
2.352	         0  -0.197437  -0.197437  -0.246796  -0.296156  -0.296156   0.197437   0.197437   0.194081   0.103753  0.0366246    1.37877  -0.013727   0.724328 -0.0903756   0.454014 -0.0520241   0.858808  0.0444161   -0.94844    0.20456  -0.019389  -0.857116  -0.350366  -0.307486 -0.0377091    1.88202	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.65882   2.65882   3.32352   3.98822   3.98822  -2.65882  -2.65882  -2.61362  -1.39721  -0.49321  -6.99979 -0.552757  -6.99486  -3.44649  -1.32497   1.19653  -6.93382  -5.40621  0.771594   2.77694   3.58645  -3.02124   6.40048   3.45561  -2.50716  -6.99983
2.356	         0  -0.197787  -0.197787  -0.247234  -0.296681  -0.296681   0.197787   0.197787   0.194425   0.103937  0.0366896    1.38044 -0.0134118   0.724183 -0.0834254   0.450084 -0.0521965   0.859308   0.049915  -0.947406   0.169693 -0.0456647  -0.801352  -0.355084  -0.307618 -0.0347607    1.87937	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.64585   2.64585   3.30731   3.96877   3.96877  -2.64585  -2.64585  -2.60087  -1.39039 -0.490805   -6.9998 -0.538184  -6.99506  -3.55116  -1.29538   1.17684  -6.93642  -5.42942   1.01581   2.94252    3.7203  -3.17725   6.42399   3.44589  -2.51084  -6.99983
2.36	         0  -0.198112  -0.198112   -0.24764  -0.297168  -0.297168   0.198112   0.198112   0.194744   0.104108  0.0367498    1.38204 -0.0130943   0.724086 -0.0764268   0.445683 -0.0524265   0.860181  0.0560717  -0.948257   0.135631 -0.0694231  -0.746933  -0.359777  -0.307736 -0.0318134    1.87666	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.63252   2.63252   3.29065   3.94878   3.94878  -2.63252  -2.63252  -2.58777  -1.38339 -0.488333  -6.99981 -0.524397  -6.99526  -3.65637  -1.24677   1.16027  -6.93891  -5.47992   1.25046   3.10162    3.8489  -3.32714   6.44658   3.43607  -2.51548  -6.99984
2.364	         0  -0.198411  -0.198411  -0.248014  -0.297617  -0.297617   0.198411   0.198411   0.195038   0.104265  0.0368053    1.38359 -0.0127891   0.724012 -0.0693794    0.44107 -0.0527247   0.861123  0.0626282  -0.951283  0.0983808 -0.0903146  -0.685076  -0.364521  -0.307838 -0.0289558    1.87389	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.61883   2.61883   3.27354   3.92825   3.92825  -2.61883  -2.61883  -2.57431   -1.3762 -0.485793  -6.99981 -0.510788  -6.99544  -3.76213  -1.18995   1.14714  -6.94131  -5.53952    1.4759   3.25448   3.97245  -3.47115   6.46828   3.42603  -2.51753  -6.99985
2.368	         0  -0.198685  -0.198685  -0.248356  -0.298028  -0.298028   0.198685   0.198685   0.195307   0.104409  0.0368561    1.38508 -0.0124964   0.723961 -0.0622831   0.436309 -0.0530399    0.86201  0.0694172    -0.9561  0.0611884  -0.108608  -0.622553   -0.36931  -0.307924 -0.0261845    1.87105	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.60478   2.60478   3.25598   3.90717   3.90717  -2.60478  -2.60478   -2.5605  -1.36881 -0.483187  -6.99982 -0.497337  -6.99562  -3.86845   -1.1277   1.13532  -6.94361  -5.59679    1.6925   3.40134   4.09117  -3.60952   6.48913    3.4158  -2.51722  -6.99985
2.372	         0  -0.198933  -0.198933  -0.248666    -0.2984    -0.2984   0.198933   0.198933   0.195551   0.104539  0.0369021    1.38663 -0.0123338   0.723718 -0.0551375   0.431492 -0.0533904    0.86292  0.0763329  -0.962932  0.0220824  -0.123784  -0.554945  -0.374142  -0.307994 -0.0234952    1.86815	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.59037   2.59037   3.23796   3.88556   3.88556  -2.59037  -2.59037  -2.54634  -1.36124 -0.480514  -6.99983 -0.479374  -6.99558  -3.97533   -1.0638   1.12548  -6.94582  -5.65181   1.90061   3.54245   4.20522  -3.74247   6.50916   3.40538  -2.51475  -6.99986
2.376	         0  -0.199155  -0.199155  -0.248944  -0.298733  -0.298733   0.199155   0.199155    0.19577   0.104656  0.0369433    1.38806 -0.0121238   0.723608 -0.0479423   0.426632 -0.0537512   0.863836  0.0833092  -0.971925 -0.0206192   -0.13563  -0.478448   -0.37894   -0.30805 -0.0207987    1.86519	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	        0   2.57561   2.57561   3.21951   3.86341   3.86341  -2.57561  -2.57561  -2.53182  -1.35348 -0.477775  -6.99983  -0.46406  -6.99575  -4.08278 -0.998806   1.11657  -6.94794  -5.70467   2.10056   3.67802   4.31481   -3.8702    6.5284   3.39484  -2.51372  -6.99986
