-1.0023	7.3506	0.90663	-3.6661	-9.008	-4.4418	-13.454	0.33569	-3.2201	8.9453	8.0063
-1.022	7.3696	0.94781	-3.6405	-8.9881	-4.4678	-13.488	0.26817	-3.2501	8.8862	7.9923
-1.0417	7.3887	0.98899	-3.6148	-8.9682	-4.4938	-13.522	0.20065	-3.2801	8.8271	7.9784
-1.0614	7.4077	1.0302	-3.5891	-8.9482	-4.5198	-13.556	0.13313	-3.3101	8.7679	7.9644
-1.0811	7.4268	1.0713	-3.5634	-8.9283	-4.5458	-13.59	0.065613	-3.3401	8.7088	7.9504
-1.1008	7.4458	1.1125	-3.5378	-8.9084	-4.5718	-13.625	-0.0019061	-3.3701	8.6497	7.9364
-1.1207	7.4581	1.1583	-3.5123	-8.8759	-4.6006	-13.648	-0.081169	-3.3935	8.5802	7.9251
-1.1408	7.4612	1.2105	-3.4872	-8.826	-4.6331	-13.657	-0.17658	-3.4077	8.4965	7.9173
-1.1609	7.4643	1.2627	-3.4621	-8.7761	-4.6657	-13.666	-0.27199	-3.4219	8.4128	7.9096
-1.181	7.4674	1.3148	-3.437	-8.7261	-4.6983	-13.674	-0.3674	-3.4361	8.329	7.9018
-1.2011	7.4705	1.367	-3.4119	-8.6762	-4.7308	-13.683	-0.46281	-3.4503	8.2453	7.8941
-1.2212	7.4736	1.4192	-3.3868	-8.6263	-4.7634	-13.692	-0.55823	-3.4645	8.1615	7.8863
-1.2414	7.4767	1.4713	-3.3617	-8.5764	-4.7959	-13.701	-0.65364	-3.4787	8.0778	7.8786
-1.2615	7.4798	1.5235	-3.3366	-8.5265	-4.8285	-13.71	-0.74905	-3.4929	7.9941	7.8709
-1.2816	7.483	1.5757	-3.3115	-8.4766	-4.861	-13.718	-0.84446	-3.5071	7.9103	7.8631
-1.3017	7.4861	1.6278	-3.2864	-8.4267	-4.8936	-13.727	-0.93987	-3.5214	7.8266	7.8554
-1.3218	7.4892	1.68	-3.2613	-8.3768	-4.9262	-13.736	-1.0353	-3.5356	7.7429	7.8476
-1.3419	7.4923	1.7322	-3.2362	-8.3268	-4.9587	-13.745	-1.1307	-3.5498	7.6591	7.8399
-1.362	7.4954	1.7843	-3.2111	-8.2769	-4.9913	-13.753	-1.2261	-3.564	7.5754	7.8321
