14.83	19.303	6.0293	-12.788	-19.848	-8.6599	10.49	19.995	11.117	-7.982	-19.742	-13.895	-52.611	89.989	10.724	-13.895	26.827	73.922	-13.202	2.068	-20.216	16.194	-81.644	2.068	43.519	-4.712	13.443
14.745	19.335	6.149	-12.69	-19.862	-8.7729	10.382	19.992	11.221	-7.8664	-19.722	-13.775	-52.54	89.99	10.745	-13.775	26.737	73.807	-13.109	2.0668	-20.098	16.197	-81.824	2.0668	43.47	-4.7753	13.71
14.66	19.367	6.2687	-12.593	-19.877	-8.8859	10.275	19.989	11.325	-7.7507	-19.701	-13.655	-52.469	89.991	10.766	-13.655	26.648	73.692	-13.017	2.0655	-19.981	16.199	-82.005	2.0655	43.421	-4.8386	13.976
14.575	19.399	6.3884	-12.496	-19.892	-8.999	10.167	19.986	11.429	-7.6351	-19.68	-13.535	-52.398	89.992	10.787	-13.535	26.558	73.577	-12.924	2.0642	-19.864	16.201	-82.185	2.0642	43.372	-4.9019	14.243
14.487	19.429	6.5071	-12.397	-19.903	-9.1107	10.058	19.98	11.532	-7.5183	-19.656	-13.416	-52.327	89.993	10.809	-13.416	26.471	73.463	-12.835	2.0596	-19.749	16.202	-82.362	2.0596	43.286	-4.9796	14.59
14.4	19.457	6.6257	-12.298	-19.915	-9.2222	9.9491	19.973	11.634	-7.4014	-19.632	-13.297	-52.255	89.994	10.832	-13.297	26.385	73.349	-12.747	2.0547	-19.634	16.202	-82.538	2.0547	43.197	-5.0586	14.944
14.313	19.486	6.7444	-12.198	-19.926	-9.3338	9.8399	19.967	11.736	-7.2845	-19.608	-13.178	-52.184	89.995	10.854	-13.178	26.298	73.235	-12.659	2.0498	-19.519	16.203	-82.714	2.0498	43.108	-5.1375	15.299
14.225	19.515	6.863	-12.099	-19.937	-9.4453	9.7307	19.96	11.839	-7.1676	-19.584	-13.059	-52.112	89.995	10.877	-13.059	26.212	73.121	-12.571	2.0448	-19.404	16.204	-82.89	2.0448	43.019	-5.2165	15.653
14.136	19.542	6.9808	-11.998	-19.946	-9.5557	9.6203	19.951	11.939	-7.0498	-19.557	-12.94	-52.041	89.996	10.9	-12.94	26.127	73.008	-12.486	2.0372	-19.291	16.203	-83.062	2.0372	42.898	-5.307	16.079
14.046	19.568	7.0983	-11.897	-19.954	-9.6657	9.5095	19.942	12.04	-6.9317	-19.53	-12.823	-51.969	89.996	10.924	-12.823	26.043	72.894	-12.403	2.0287	-19.178	16.202	-83.234	2.0287	42.765	-5.4014	16.529
13.957	19.593	7.2158	-11.796	-19.962	-9.7757	9.3988	19.932	12.14	-6.8136	-19.503	-12.705	-51.897	89.997	10.948	-12.705	25.96	72.781	-12.319	2.0201	-19.066	16.201	-83.406	2.0201	42.633	-5.4959	16.979
13.867	19.619	7.3333	-11.695	-19.97	-9.8856	9.288	19.922	12.24	-6.6955	-19.475	-12.587	-51.825	89.997	10.972	-12.587	25.876	72.668	-12.235	2.0115	-18.953	16.2	-83.578	2.0115	42.501	-5.5904	17.429
13.776	19.643	7.4501	-11.592	-19.977	-9.9947	9.1763	19.911	12.339	-6.5768	-19.446	-12.47	-51.753	89.998	10.997	-12.47	25.794	72.556	-12.154	2.0009	-18.842	16.198	-83.747	2.0009	42.346	-5.6911	17.932
13.684	19.665	7.5664	-11.489	-19.981	-10.103	9.064	19.898	12.437	-6.4577	-19.416	-12.353	-51.681	89.998	11.022	-12.353	25.713	72.443	-12.075	1.9887	-18.732	16.196	-83.915	1.9887	42.173	-5.7966	18.474
13.592	19.688	7.6827	-11.386	-19.986	-10.211	8.9517	19.885	12.536	-6.3385	-19.385	-12.237	-51.609	89.998	11.048	-12.237	25.632	72.331	-11.996	1.9765	-18.622	16.193	-84.082	1.9765	42.001	-5.9022	19.017
13.5	19.71	7.7989	-11.283	-19.991	-10.32	8.8394	19.872	12.634	-6.2193	-19.355	-12.12	-51.537	89.998	11.073	-12.12	25.551	72.219	-11.917	1.9642	-18.513	16.19	-84.25	1.9642	41.828	-6.0077	19.56
13.407	19.731	7.9147	-11.179	-19.994	-10.427	8.7265	19.857	12.731	-6.0997	-19.323	-12.004	-51.465	89.999	11.1	-12.004	25.472	72.107	-11.84	1.9506	-18.404	16.187	-84.416	1.9506	41.641	-6.1144	20.137
